ticket_id,complaint_text,date,time,channel,city,state,zip_code,status,on_behalf,month,day,complaint_categories,primary_category,category_count,year,day_of_week
257067,"i signed up for comcast service on 8/30/14. my service was never activated or used. i never had access to their tv or internet service. i was billed $64 monthly starting on 8/30/14 and received my latest bill this week. in all i paid around $600 for nothing. i have tried to cancel fiver or more times over the phone and chat but they will not allow me to cancel or refund my bills. i want all of the money i was billed (approximately $600) back.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/27/2015 1:31:20 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-25,3:28:33 PM,internet,Brookline,Massachusetts,2446,closed,No,4.0,25.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Saturday
370876,"june 26-28, 2015, experienced extremely low internet speeds, downloading at 1.9 mbps, well below the package i am paying for. unacceptable.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/9/2015 2:11:58 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/21/2015 3:22:54 pm:  hi  your ticket no. 370876 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.  hi  your ticket no. 370876 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-28,12:39:00 PM,internet,Denver,Colorado,80220,solved,No,6.0,28.0,"['installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",installation_issue,5,2015.0,Sunday
358592,"i currently have comcast for internet service as i do not have any other option with where i live. i have contacted comcast before when my rate would rise out of no where to try to get it down, usually to no avail. a year ago, when it shot up to $80 for just internet service, i called again, and i was offered a 'bundled' service with just basic cable, and their blast internet service for $60/month for a year. apparently my year is up on that promotion, as my bill has just shot up again to almost $80 again.  mind you, at the beginning of this process, i've always made it very clear that i have no need or want for their tv service. i do in fact have directv for my television, and i'm quite happy with them. but, to my surprise, comcast did not want to allow me to get a good price for just the internet. it in fact was cheaper to bundle the service. so, to save the $20 a month for 1 year...i agreed to do the bundle, and i specifically said that the box would never get used, that it was simply to save money. they didn't care, and i had signed up for what they wanted.  i think this is completely unfair that i cannot choose to have the service that i want, without being penalized for what they think i should have for their 'bundle' promotions.  i don't want to bundle their service. i want the internet, and that's it, and it's my only choice, or i would give someone else my patronage if i had the choice.  how is it fair to punish customers, and make them pay more, for only a service that they want to have? just because they want me to bundle my services, for whatever their reasons, doesn't mean i should have to in order to save money monthly. i should be able to have a choice to have 1 service, and still save money. i think their billing is unethical and should be changed immediately.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/24/2015 4:05:22 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/21/2015 6:26:02 am:  hi  your ticket no. 358592 was served on your carrier for its review and response. (b) (6)  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-23,2:20:41 PM,internet,Orange,Virginia,22960,solved,No,6.0,23.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,7,2015.0,Tuesday
262351,"i talked to a gentleman about my options with comcast, i previously had the blast package and i spoke to a gentleman about lowering my bill and he assured me that my internet speeds would not be affected. that was a complete lie. i went from the 100mbps to the 25mbps with no notice.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/30/2015 5:56:22 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-28,5:02:40 PM,internet,Chesterfield,Virginia,23832,closed,No,4.0,28.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Tuesday
367295,"comcast appears to have duplicate fees on my last 3 bills. they have 3 lines that say: 5-4-15 $6.oo-reactivation fee. three more lines say: 6-3-15 $6.oo. also, a late fee that went from $5.00 to $9.50! that's a total of $44.5o. how are the allowed to keep raising rates & fees? i was on hold 47 minutes before a rep answered. they don't pay for being so late taking my call! then i spent the next hour being transferred, disconnected, then calling comcast back. it didn't get me anywhere. they just repeat the same non understandable comcast appears to have duplicate fees on my last 3 bills. they have 3 lines that say: 5-4-15 $6.oo-reactivation fee. three more lines say: 6-3-15 $6.oo. also, a late fee that went from $5.00 to $9.50! that's a total of $44.5o. how are the allowed to keep raising rates & fees? i was on hold 47 minutes before a rep answered. they don't pay for being so late taking my call! then i spent the next hour being transferred, disconnected, then calling comcast back. it didn't get me anywhere. they just repeat the same nonsense that a consumer can't possibly understand. the bill says it's due by the 28th? i was also told it could be shut off today 6-25. i had my cable, net and home phone shut before the 28th several times thru the year!? verizon should be allowed to compete in delmont, pa. verizon service is available 7 minutes away in greensburg, pa.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/29/2015 11:26:21 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/22/2015 2:17:40 pm:  hi ,  your ticket no. 367295 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-25,11:55:00 PM,internet,Delmont,Pennsylvania,15626,solved,No,6.0,25.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,5,2015.0,Thursday
215011,"i was charged for a service call to my house. the technician made a repair to a line a previous technician botched. comcast has said that the charge is valid, and i've asked to speak to a supervisor to contest the charges. each time, i was told that i'd receive a call within 24-48 hours. no one has contacted me. they have told me that someone called. i did not receive a call or a voicemail (my contact number is my cell phone) i've called six times and tried over chat and the charges still stand. i have not spoken to 1 supervisor over the phone. a supervisor addressed me over chat, but in the end he/she said that they are unable to help me because they are over sees and that i need to speak to the local office (which i have tired numerous times). i've explained that the repair that was done was for something their previous tech did, but i can't seem to get through. i am paying monthly for a service. from october until this last visit to my house my internet was intermittent. it works fine now but i dont agree with the charges and would like to speak to someone that will understand why i am contesting it.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/6/2015 7:36:58 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-02,5:13:30 PM,internet,Cordova,Tennessee,38018,closed,No,4.0,2.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Thursday
359984,"the only option for broadband where i live is comcast, so i was forced to sign up for it if i wanted the internet. when i called to set it up, i of course didn't have the internet where i lived because we had just moved in. while on the phone with the comcast representative, i was told that if i signed up for a phone line, they would waive installation fees. they then e-mailed me a contract to sign, and pressured me to sign it while on the phone. let me reiterate, comcast e-mails contracts to people without the internet, and pushes for them to read it on their smartphone.  so imaging my dismay when i get the first bill, and the phone line is $40 a month. not only that, but i had signed a three year contract. i was told neither of those things while talking to the person from comcast, only that signing up for a phone would waive installation fees. i have called comcast repeatedly over the last 2 years to complain about paying $40 for a phone line that we don't use, with no recourse. they tell me that the only way to get rid of the phone line is to pay an etf, or sign a new three year contract. what i decided to do was just ride the contract out, and cancel when it expires.  what is especially silly about a three year contract is how slow my internet is, because i signed up for internet three years ago. there are currently comcast internet options that are over 5x faster than i currently get, because of course internet speeds have increased in three years. technically i don't even have broadband anymore, because we signed up for 20mbps.  the purpose of my story is in the hope that what happened to me will never happen to anybody else. i don't think comcast should be allowed to bait and switch, by only telling you positive things, like ""your installation fees will be waived"", without also telling you ""but it will cost you $40, and $7.50 for equipment rental, a month"". please stop comcast from doing things like this in the future.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/25/2015 3:23:16 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-06-23,7:57:52 PM,internet,Seattle,Washington,98125,open,No,6.0,23.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,7,2015.0,Tuesday
367435,"we had our own modem and late last year, comcast indicated that they could update our modem ""at no cost to us"" - they would ship it and we could install ourselves. comcast indicated that this was part of their service to us so that we could enjoy faster service etc. this week, we received a letter from comcast indicating that they would begin charging us for this modem - $10 per month. this was a sneaky sales tactic, bait and switch etc. - it was originally indicated that this was ""no cost to us"".  also, comcast periodically increases their fees, with the excuse that the ""promotional period has ended"".  comcast has a monopoly in the area where i live, and there are no other options for cable in my area. tired of comcast taking advantage of customers.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/2/2015 6:29:47 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/23/2015 3:00:27 pm:  hi ,  your ticket no. 367435 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-26,8:25:31 AM,internet,Eldersburg,Maryland,21784,solved,Yes,6.0,26.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Friday
300123,"i am paying for what comcast claims is the highest internet speed to our home. however, when  checked periodically internet speeds have never exceeded 20 mb/s on the download and the upload  is ever worse. despite them claiming it is supposed to be around 50 mb. plus latency is high  sometimes as much as a minute or two. refer to attached copy of xfinity letter asking me to  exchange their old cable modem for a new one at ""no additional cost"". this occurred primarily after  comcast requested to installed the newest technology in cable modems and sent it to me for  installation; it didn't work and then another one was installed by their own technician. nobody ever  mentioned in writing or verbally that comcast had a new policy to limit total data usage to 300 mbytes  per month which they are now claiming we have to paid extra for. so, we get higher latency, slower  speeds after 12 years of using the same old modem and have to pay more. why? i have protested  about their technical issues since the new modem was installed because it doesn't work well.  suddenly after installation, i started getting calls from comcast's security customer services  indicating that i was about to meet the maximum data usage and will have to pay more. after several  calls, nobody has ever indicated there was a limit of 300 gbytes per month except this afternoon.  this is a new contractual issue and a misrepresentation on the part of comcast which was never  approved by me verbally or in writing. when called in the past, they even told me to disregard the  calls and not to worry about it.  i am reporting this to the fcc as it must be looked into by your department because it is most likely  being used in millions of other unsuspecting comcast/xfinity customers and households.  fyi, i was using an old cable modem for over 12 years and comcast sent me a letter asking me to  change (see attached) it, claiming it was at no additional cost, for a new cable modem/router, which i  later found out it also was broadcasting an xfinity hot spot right from my house without my  permission. the company claims to have now hundreds of thousands of internet hot spots, of which  my cable modem, is one. this was never authorized by me and i finally had it disable which the  company conveniently forgot to tell me it was there to start with. i only found out about it when after  complaining my speeds and latency have gone up and internet service is worse now than ever, their  representative said that disabling their xfinity hot spot would probably help and if it some after i was  able to disable it.  fcc, you must do something about these companies which continue to add charges without impunity  and using lies and half-truths to charge more money to innocent customers which trust them in good  faith. i have to watch their bills like a hawk because every other month or so they add items and costs  which are not authorized by me.  dishonest and underhanded practices are done because the fcc does nothing to cure them.  thanks,  (b) (6)  - - - - - - - - - - - - - - - - - - - - -  follow-up message on 6/12/2015 4:50:12 pm:  dear fcc or zendesk, whoever you are:  well, not surprised, i will see what comcast has to say when their written note is received.  what you are effectively telling me is that the fcc simply acts as a ""mail messenger"" or say a ""mail  intermediary"" and does not evaluate whether the veracity, accuracy or legitimacy of comcast's reply  has any merit? by the same token, did you assess the veracity or accuracy of my complain or simply  passed it on to comcast? probably, the latter is what you did. and then left it up to comcast to offer a  ""reply"" to me, which the fcc neither assessed nor investigated? am i mistaken?  i will reserve my judgment until their reply is received but it seems rather useless at this point. the  agency the government has created to protect the consumer and ensure there is no abuse is merely,  in this case, a ""pass-through"" non-entity. in other words, since the great majority of the population has  no idea of your regulations and laws regarding telecommunication licenses, etc., you simply assume  once comcast or any company answers the problem (by definition) is resolved and closed. it seems  to me you are being somewhat biblical and ""washing your hands"" out of this issue, without assessing  if there was any validity to my complain or comcast's answer. however, if my conclusion is incorrect,  please do let me know asap.  btw, according to licensing arrangements, comcast is apparently the only one authorized (a  monopoly) to provide cable services in our county (other than satellite or an antenna for local  stations) and i have no other options or recourse. i am curious to know, did comcast showed you a  signed copy of the contract or something which confirmed i agreed to this ""new"" internet service  provision? did you do any investigation? have you investigated if the fcc received any other  complains similar to mine? my guess is probably not. correct? the fcc simply took comcast's word  and closed the complain. is that it?  respectfully,  --------  from: ""fcc"" <consumercomplaints@fcc.gov>  to: "" @comcast.net>  sent: friday, june 12, 2015 3:25:41 pm  subject: request updated: comcast internet",2015-05-20,5:47:44 PM,internet,Canton,Georgia,30114,open,No,5.0,20.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,7,2015.0,Wednesday
375039,"we have had an ongoing issue with our internet but was led to believe that the wireless modem was the issue in the slow speeds from our bedroom. we started calling technical support in where we were told that our band width was set to that of an economy service when we have been paying for the plus service (50 mbps). the tech then said he made the change for me to get the proper bandwidth (which this would be the third tech to review the account, the first never updated the notes and the other didn't seem to be knowledgeable at all). the tech then later diagnosed my router as being faulty (which was leased from comcast) and that we need to get the new router which i did and had to wait for a tech to come street side to put in the filter for the proper internet speeds.  i was then sent to the customer service line to ask for credit on my account for not getting the service that i was paying for (a credit for a faulty router that seemed to completely fail for two months and the difference in the economy speed internet v. the 50 mbps internet) the man said he would give me a credit for $40.00 because i didn't call about the wrong service earlier. i was shocked that this representative did not have the integrity to address the fact being used frequently or not i was not given the proper internet speed this entire time and to check the notes again because he claimed i was always set up properly. the notes did not reflect anything except for the bad router and the representative completely failed to be true to the call - i asked for a manager. a man by the name of otis got on the phone as the manager and refused the last name and he told me nothing in the notes have ever shown i was not at 50 mbps (although the tech told me that it was) and he would refund me $20.00 (which he didn't). i told him that the last rep offered me $40 and now he was telling me $20.00; at this point in time i felt that as a slap in the faced the demeaning. i told the manager that i was just offered $40.00 and the mangers reply and i quote was ""the last rep was being generous and i'm only going to offer a $20.00 refund"". this type of customer service is appalling and working as a supervisor myself at a call center myself any manager that spoke this way to anyone this way would be stripped of his role and suspended.  we replaced our router and had to wait (although i was assured there would be no wait time) for a tech to come to the front of the house to add the proper services to our line (why was this necessary if i was always set up right? another reason i have lost faith in the customer service department).  again this treatment and lack of integrity from the comcast customer service department is disappointing and i do wish this to be addressed.  thank you, (b) (6)  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/9/2015 4:02:57 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/21/2015 10:57:22 am:  request #375482 ""horrendous customer service."" was closed and merged into this request. last comment in request #375482:  hello,  i wanted to share my experience i had with your technical support/customer service representatives (and managers). i have already contact the fcc and bbb about this service and hope that you see this as an opportunity to retrain the comcast support staff. in my experience this past weekend i have talked to nearly 10 representatives and all but the staff at the fairfield comcast store california (they were incredibly friendly and helpful) were either not skilled in communications or in technical support.  we have had an ongoing issue with our internet but was led to believe that the wireless modem was the issue in the slow speeds from our bedroom. we started calling technical support in where we were told that our band width was set to that of an economy service when we have been paying for the plus service (50 mbps). the tech then said he made the change for me to get the proper bandwidth (which this would be the third tech to review the account, the first never updated the notes and the other didn't seem to be knowledgeable at all). the tech then later diagnosed my router as being faulty (which was leased from comcast) and that we need to get the new router which i did and had to wait for a tech to come street side to put in the filter for the proper internet speeds.  i was then sent to the customer service line to ask for credit on my account for not getting the service that i was paying for (a credit for a faulty router that seemed to completely fail for two months and the difference in the economy speed internet v. the 50 mbps internet) the man said he would give me a credit for $40.00 because i didn't call about the wrong service earlier. i was shocked that this representative did not have the integrity to address the fact being used frequently or not i was not given the proper internet speed this entire time and to check the notes again because he claimed i was always set up properly (which tech support told me less than 2 minutes before i was not). the notes did not reflect anything except for the bad router and the representative completely failed to be true to the call - i asked for a manager. a man by the name of otis (he refused his last name but gave me an id # 0134) got on the phone as the manager and refused the last name and he told me nothing in the notes have ever shown i was not at 50 mbps (although the tech told me that it was) and he would refund me $20.00 (which he didn't). i told him that the last rep offered me $40 and now he was telling me $20.00; at this point in time i felt that as a slap in the face and demeaning. i told the manager that i was just offered $40.00 and the mangers reply and i quote was ""the last rep was  (b) (6)  being generous and i'm only going to offer a $20.00 refund"" and at this point i have never talked to such an arrogant sounding manager. this type of customer service is appalling and working as a supervisor at a call center myself any manager that spoke this way to anyone this way would be stripped of his role and suspended.  we replaced our router and had to wait (although i was assured there would be no wait time) for a tech to come to the front of the house to add the proper services to our line (why was this necessary if i was always set up right? another reason i have lost faith in the customer service department).  again this treatment and lack of integrity from the comcast customer service department is disappointing and i do wish this to be addressed.  thank you,  fcc complaint ticket # 375039  better business bureaus complaint verified at 1:29pm pst on 06/30/2015.  lead it analyst  revenue recovery $pecialist  190 s. orchard avenue, suite a-200  vacaville, ca 95688  http://www.rashcurtis.com (http://www.rashcurtis.com/)  office 707-454-2000 ext 2086  direct 707-454-2046  fax 707-454-2001  p please consider the environment before printing this email.  notice to recipient: if you are not the intended recipient of this e-mail, you are prohibited from sharing, copying, or otherwise using or disclosing its contents. if you have received this e-mail in (b) (6)  (b) (6)  error, please notify the sender immediately by reply e-mail and permanently delete this e-mail and any attachments without reading, forwarding or saving them. thank you",2015-06-30,2:53:39 PM,internet,Fairfield,California,94533,pending,No,6.0,30.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Tuesday
